Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Status
embroidered-shirt-with-trouser-co-ords-set,Embroidered Shirt With Trouser Co-Ords Set,<p>Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00WH5154M,400,shopify,50,deny,manual,,,true,true,
embroidered-shirt-with-trouser-co-ords-set,Embroidered Shirt With Trouser Co-Ords Set,<p>Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00WH5154L,400,shopify,50,deny,manual,,,true,true,
embroidered-shirt-with-trouser-co-ords-set,Embroidered Shirt With Trouser Co-Ords Set,<p>Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00WH5154XL,400,shopify,50,deny,manual,,,true,true,
embroidered-shirt-with-trouser-co-ords-set,Embroidered Shirt With Trouser Co-Ords Set,<p>Embroidered Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00WH5154XXL,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,m,CO00OW5038M,400,shopify,50,deny,manual,,,true,true,active
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5038L,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5038XL,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5038XXL,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,m,CO00OW5039M,400,shopify,50,deny,manual,,,true,true,active
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5039L,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5039XL,400,shopify,50,deny,manual,,,true,true,
off-white-colourblocked-tunic-with-trouser-co-ords-set,off white Colourblocked Tunic With Trouser Co-Ords Set,<p>off white Colourblocked Tunic With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5039XXL,400,shopify,50,deny,manual,,,true,true,
cotton-ikkat-print-shirt-with-trouser-co-ords-set,Cotton Ikkat Print Shirt With Trouser Co-Ords Set,<p>Cotton Ikkat Print Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00BL5021S,400,shopify,50,deny,manual,,,true,true,active
cotton-ikkat-print-shirt-with-trouser-co-ords-set,Cotton Ikkat Print Shirt With Trouser Co-Ords Set,<p>Cotton Ikkat Print Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BL5021M,400,shopify,50,deny,manual,,,true,true,
cotton-ikkat-print-shirt-with-trouser-co-ords-set,Cotton Ikkat Print Shirt With Trouser Co-Ords Set,<p>Cotton Ikkat Print Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BL5021L,400,shopify,50,deny,manual,,,true,true,
cotton-ikkat-print-shirt-with-trouser-co-ords-set,Cotton Ikkat Print Shirt With Trouser Co-Ords Set,<p>Cotton Ikkat Print Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BL5021XL,400,shopify,50,deny,manual,,,true,true,
cotton-ikkat-print-shirt-with-trouser-co-ords-set,Cotton Ikkat Print Shirt With Trouser Co-Ords Set,<p>Cotton Ikkat Print Shirt With Trouser Co-Ords Set</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00BL5021XXL,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-embroidered-tunic-with-trouser,Cotton Off White Embroidered Tunic With Trouser,<p>Cotton Off White Embroidered Tunic With Trouser</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,m,CO00OW5161M,400,shopify,50,deny,manual,,,true,true,active
cotton-off-white-embroidered-tunic-with-trouser,Cotton Off White Embroidered Tunic With Trouser,<p>Cotton Off White Embroidered Tunic With Trouser</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00OW5161L,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-embroidered-tunic-with-trouser,Cotton Off White Embroidered Tunic With Trouser,<p>Cotton Off White Embroidered Tunic With Trouser</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00OW5161XL,400,shopify,50,deny,manual,,,true,true,
cotton-off-white-embroidered-tunic-with-trouser,Cotton Off White Embroidered Tunic With Trouser,<p>Cotton Off White Embroidered Tunic With Trouser</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00OW5161XXL,400,shopify,50,deny,manual,,,true,true,
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,xs,CO00PK1109XS,400,shopify,50,deny,manual,,,true,true,active
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,s,CO00PK1109S,400,shopify,50,deny,manual,,,true,true,
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00PK1109M,400,shopify,50,deny,manual,,,true,true,
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00PK1109L,400,shopify,50,deny,manual,,,true,true,
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00PK1109XL,400,shopify,50,deny,manual,,,true,true,
pink-floral-poplin-shirt-with-lounge-pants,Pink Floral Poplin Shirt With Lounge Pants,<p>Pink Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00PK1109XXL,400,shopify,50,deny,manual,,,true,true,
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,xs,CO00BK1110XS,400,shopify,50,deny,manual,,,true,true,active
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,s,CO00BK1110S,400,shopify,50,deny,manual,,,true,true,
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00BK1110M,400,shopify,50,deny,manual,,,true,true,
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00BK1110L,400,shopify,50,deny,manual,,,true,true,
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00BK1110XL,400,shopify,50,deny,manual,,,true,true,
black-floral-poplin-shirt-with-lounge-pants,Black Floral Poplin Shirt With Lounge Pants,<p>Black Floral Poplin Shirt With Lounge Pants</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00BK1110XXL,400,shopify,50,deny,manual,,,true,true,
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,xs,CO07BK1123XS,400,shopify,50,deny,manual,,,true,true,active
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,s,CO07BK1123S,400,shopify,50,deny,manual,,,true,true,
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO07BK1123M,400,shopify,50,deny,manual,,,true,true,
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO07BK1123L,400,shopify,50,deny,manual,,,true,true,
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO07BK1123XL,400,shopify,50,deny,manual,,,true,true,
black-white-houndstooth-blazer-with-mini-skirt,Black & White Houndstooth Blazer With Mini Skirt,<p>Black &amp; White Houndstooth Blazer With Mini Skirt</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO07BK1123XXL,400,shopify,50,deny,manual,,,true,true,
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,xs,CO09NB1152XS,400,shopify,50,deny,manual,,,true,true,active
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,s,CO09NB1152S,400,shopify,50,deny,manual,,,true,true,
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09NB1152M,400,shopify,50,deny,manual,,,true,true,
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09NB1152L,400,shopify,50,deny,manual,,,true,true,
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09NB1152XL,400,shopify,50,deny,manual,,,true,true,
navy-blue-denim-corset-top-with-straight-fit-pants,Navy Blue Denim Corset Top With Straight Fit Pants,<p>Navy Blue Denim Corset Top With Straight Fit Pants</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09NB1152XXL,400,shopify,50,deny,manual,,,true,true,
white-floral-printed-co-ords-set,White Floral Printed Co-Ords Set,<p>White Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09WH5115S,400,shopify,50,deny,manual,,,true,true,active
white-floral-printed-co-ords-set,White Floral Printed Co-Ords Set,<p>White Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09WH5115M,400,shopify,50,deny,manual,,,true,true,
white-floral-printed-co-ords-set,White Floral Printed Co-Ords Set,<p>White Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09WH5115L,400,shopify,50,deny,manual,,,true,true,
white-floral-printed-co-ords-set,White Floral Printed Co-Ords Set,<p>White Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09WH5115XL,400,shopify,50,deny,manual,,,true,true,
white-floral-printed-co-ords-set,White Floral Printed Co-Ords Set,<p>White Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09WH5115XXL,400,shopify,50,deny,manual,,,true,true,
animal-printed-collar-embellished-co-ords-set,Animal Printed Collar Embellished Co-Ords Set,<p>Animal Printed Collar Embellished Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09TL5116S,400,shopify,50,deny,manual,,,true,true,active
animal-printed-collar-embellished-co-ords-set,Animal Printed Collar Embellished Co-Ords Set,<p>Animal Printed Collar Embellished Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09TL5116M,400,shopify,50,deny,manual,,,true,true,
animal-printed-collar-embellished-co-ords-set,Animal Printed Collar Embellished Co-Ords Set,<p>Animal Printed Collar Embellished Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09TL5116L,400,shopify,50,deny,manual,,,true,true,
animal-printed-collar-embellished-co-ords-set,Animal Printed Collar Embellished Co-Ords Set,<p>Animal Printed Collar Embellished Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09TL5116XL,400,shopify,50,deny,manual,,,true,true,
animal-printed-collar-embellished-co-ords-set,Animal Printed Collar Embellished Co-Ords Set,<p>Animal Printed Collar Embellished Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09TL5116XXL,400,shopify,50,deny,manual,,,true,true,
green-abstract-printed-co-ords-set,Green Abstract Printed Co-Ords Set,<p>Green Abstract Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09GN5117S,400,shopify,50,deny,manual,,,true,true,active
green-abstract-printed-co-ords-set,Green Abstract Printed Co-Ords Set,<p>Green Abstract Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09GN5117M,400,shopify,50,deny,manual,,,true,true,
green-abstract-printed-co-ords-set,Green Abstract Printed Co-Ords Set,<p>Green Abstract Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09GN5117L,400,shopify,50,deny,manual,,,true,true,
green-abstract-printed-co-ords-set,Green Abstract Printed Co-Ords Set,<p>Green Abstract Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09GN5117XL,400,shopify,50,deny,manual,,,true,true,
green-abstract-printed-co-ords-set,Green Abstract Printed Co-Ords Set,<p>Green Abstract Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09GN5117XXL,400,shopify,50,deny,manual,,,true,true,
grey-floral-printed-co-ords-set,Grey Floral Printed Co-Ords Set,<p>Grey Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09GY5118S,400,shopify,50,deny,manual,,,true,true,active
grey-floral-printed-co-ords-set,Grey Floral Printed Co-Ords Set,<p>Grey Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09GY5118M,400,shopify,50,deny,manual,,,true,true,
grey-floral-printed-co-ords-set,Grey Floral Printed Co-Ords Set,<p>Grey Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09GY5118L,400,shopify,50,deny,manual,,,true,true,
grey-floral-printed-co-ords-set,Grey Floral Printed Co-Ords Set,<p>Grey Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09GY5118XL,400,shopify,50,deny,manual,,,true,true,
grey-floral-printed-co-ords-set,Grey Floral Printed Co-Ords Set,<p>Grey Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09GY5118XXL,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09ML5119S,400,shopify,50,deny,manual,,,true,true,active
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09ML5119M,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09ML5119L,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09ML5119XL,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09ML5119XXL,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Cotton Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO00ML5120S,400,shopify,50,deny,manual,,,true,true,active
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Cotton Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO00ML5120M,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Cotton Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO00ML5120L,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Cotton Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO00ML5120XL,400,shopify,50,deny,manual,,,true,true,
multicolor-collar-embellished-co-ords-set,Multicolor Collar Embellished Co-ords Set,<p>Multicolor Collar Embellished Co-ords Set</p><p>Cotton Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO00ML5120XXL,400,shopify,50,deny,manual,,,true,true,
white-printed-collar-embellished-co-ords-set,White Printed Collar Embellished Co-ords Set,<p>White Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09WH5121S,400,shopify,50,deny,manual,,,true,true,active
white-printed-collar-embellished-co-ords-set,White Printed Collar Embellished Co-ords Set,<p>White Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09WH5121M,400,shopify,50,deny,manual,,,true,true,
white-printed-collar-embellished-co-ords-set,White Printed Collar Embellished Co-ords Set,<p>White Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09WH5121L,400,shopify,50,deny,manual,,,true,true,
white-printed-collar-embellished-co-ords-set,White Printed Collar Embellished Co-ords Set,<p>White Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09WH5121XL,400,shopify,50,deny,manual,,,true,true,
white-printed-collar-embellished-co-ords-set,White Printed Collar Embellished Co-ords Set,<p>White Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09WH5121XXL,400,shopify,50,deny,manual,,,true,true,
floral-printed-collar-embellished-co-ords-set,Floral Printed Collar Embellished Co-ords Set,<p>Floral Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09YL5122S,400,shopify,50,deny,manual,,,true,true,active
floral-printed-collar-embellished-co-ords-set,Floral Printed Collar Embellished Co-ords Set,<p>Floral Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09YL5122M,400,shopify,50,deny,manual,,,true,true,
floral-printed-collar-embellished-co-ords-set,Floral Printed Collar Embellished Co-ords Set,<p>Floral Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09YL5122L,400,shopify,50,deny,manual,,,true,true,
floral-printed-collar-embellished-co-ords-set,Floral Printed Collar Embellished Co-ords Set,<p>Floral Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09YL5122XL,400,shopify,50,deny,manual,,,true,true,
floral-printed-collar-embellished-co-ords-set,Floral Printed Collar Embellished Co-ords Set,<p>Floral Printed Collar Embellished Co-ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,2xl,CO09YL5122XXL,400,shopify,50,deny,manual,,,true,true,
black-floral-printed-co-ords-set,Black Floral Printed Co-Ords Set,<p>Black Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,true,Size,s,CO09BK5123S,400,shopify,50,deny,manual,,,true,true,active
black-floral-printed-co-ords-set,Black Floral Printed Co-Ords Set,<p>Black Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,m,CO09BK5123M,400,shopify,50,deny,manual,,,true,true,
black-floral-printed-co-ords-set,Black Floral Printed Co-Ords Set,<p>Black Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,l,CO09BK5123L,400,shopify,50,deny,manual,,,true,true,
black-floral-printed-co-ords-set,Black Floral Printed Co-Ords Set,<p>Black Floral Printed Co-Ords Set</p><p>Silk Blend</p>,Zummer,Apparel & Accessories > Clothing > Outfit Sets,Co-Ord,,,,xl,CO09BK5123XL,400,shopify,50,deny,manual,,,true,true,
